btId,gameId,gameDate,market,modelSide,stored_result,derived_outcome,stored_correct,confidencePassed,modelProb,bookNoVigProb,edge,bookLine,lineUsed,f5_actual,staleActuals,edgeCheck,threshCheck,status,quarantineReason,voidReason,auditVersion,note
640767,2250006,2026-03-25,f5_over,,NO_ACTION,WIN,,,,,,F5 O3.5,3.5,7-0,,,,WARN:noaction-conf1,modelProb=null,,v2026-full-audit-1.0,
640768,2250006,2026-03-25,f5_under,,NO_ACTION,LOSS,,,,,,F5 U3.5,3.5,7-0,,,,WARN:noaction-conf1,modelProb=null,,v2026-full-audit-1.0,
641135,2250092,2026-04-02,f5_over,,NO_ACTION,,,,,,,,,1-3,,,,WARN:noaction-conf1,modelProb=null,,v2026-full-audit-1.0,
641136,2250092,2026-04-02,f5_under,,NO_ACTION,,,,,,,,,1-3,,,,WARN:noaction-conf1,modelProb=null,,v2026-full-audit-1.0,
365756,2250248,2026-04-15,f5_ml_home,f5_ml_home,PUSH,PUSH,,0,0.47,0.6468,-0.1737,F5 ML,,1-1,,,edge=-0.1737 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641827,2250248,2026-04-15,f5_over,,LOSS,LOSS,0,,0.49,,-0.093,F5 O4.5,4.5,1-1,,,p=0.49 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365759,2250248,2026-04-15,f5_rl_away,f5_rl_away,WIN,WIN,1,0,0.44,0.5443,-0.1018,1.5,1.5,1-1,,,edge=-0.1018 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641828,2250248,2026-04-15,f5_under,,WIN,WIN,1,,0.51,,0.093,F5 U4.5,4.5,1-1,,,p=0.51 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365768,2250249,2026-04-15,f5_ml_home,f5_ml_home,WIN,WIN,1,0,0.46,0.8624,-0.3987,F5 ML,,0-2,,,edge=-0.3987 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641823,2250249,2026-04-15,f5_over,,LOSS,LOSS,0,,0.31,,-0.2296,F5 O3.5,3.5,0-2,,,p=0.31 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365771,2250249,2026-04-15,f5_rl_away,f5_rl_away,LOSS,LOSS,0,0,0.45,0.4877,-0.0413,0.5,0.5,0-2,,,edge=-0.0413 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641824,2250249,2026-04-15,f5_under,,WIN,WIN,1,,0.69,,0.2296,F5 U3.5,3.5,0-2,,,,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365781,2250250,2026-04-15,f5_ml_away,f5_ml_away,LOSS,LOSS,0,0,0.44,0.5084,-0.0712,F5 ML,,2-8,,,edge=-0.0712 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365780,2250250,2026-04-15,f5_ml_home,f5_ml_home,WIN,WIN,1,0,0.4,0.4916,-0.0895,F5 ML,,2-8,,,edge=-0.0895 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641819,2250250,2026-04-15,f5_over,,LOSS,LOSS,0,,0.38,,-0.1603,F5 O10.5,10.5,2-8,,,p=0.38 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365782,2250250,2026-04-15,f5_rl_home,f5_rl_home,WIN,WIN,1,0,0.48,0.4987,-0.0202,0.5,0.5,2-8,,,edge=-0.0202 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641820,2250250,2026-04-15,f5_under,,WIN,WIN,1,,0.62,,0.1603,F5 U10.5,10.5,2-8,,,,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365793,2250251,2026-04-15,f5_ml_away,f5_ml_away,WIN,WIN,1,0,0.39,0.6057,-0.2206,F5 ML,,5-1,,,edge=-0.2206 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641815,2250251,2026-04-15,f5_over,,WIN,WIN,1,,0.46,,-0.0676,F5 O4.5,4.5,5-1,,,p=0.46 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365795,2250251,2026-04-15,f5_rl_away,f5_rl_away,WIN,WIN,1,0,0.45,0.582,-0.1295,0.5,0.5,5-1,,,edge=-0.1295 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641816,2250251,2026-04-15,f5_under,,LOSS,LOSS,0,,0.54,,0.0676,F5 U4.5,4.5,5-1,,,p=0.54 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365805,2250252,2026-04-15,f5_ml_away,f5_ml_away,WIN,WIN,1,0,0.28,0.2975,-0.0141,F5 ML,,4-3,,,edge=-0.0141 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365804,2250252,2026-04-15,f5_ml_home,f5_ml_home,LOSS,LOSS,0,0,0.58,0.7025,-0.1216,F5 ML,,4-3,,,edge=-0.1216 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641831,2250252,2026-04-15,f5_over,,WIN,WIN,1,,0.44,,-0.0335,F5 O6.5,6.5,4-3,,,p=0.44 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365807,2250252,2026-04-15,f5_rl_away,f5_rl_away,WIN,WIN,1,0,0.33,0.4611,-0.1332,2.5,2.5,4-3,,,edge=-0.1332 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641832,2250252,2026-04-15,f5_under,,LOSS,LOSS,0,,0.56,,0.0335,F5 U6.5,6.5,4-3,,,p=0.56 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365816,2250253,2026-04-15,f5_ml_home,f5_ml_home,WIN,WIN,1,0,0.44,0.8553,-0.4112,F5 ML,,0-2,,,edge=-0.4112 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641835,2250253,2026-04-15,f5_over,,LOSS,LOSS,0,,0.41,,-0.1535,F5 O4.5,4.5,0-2,,,p=0.41 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365819,2250253,2026-04-15,f5_rl_away,f5_rl_away,LOSS,LOSS,0,0,0.47,0.5383,-0.0644,0.5,0.5,0-2,,,edge=-0.0644 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641836,2250253,2026-04-15,f5_under,,WIN,WIN,1,,0.59,,0.1535,F5 U4.5,4.5,0-2,,,p=0.59 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365829,2250254,2026-04-15,f5_ml_away,f5_ml_away,WIN,WIN,1,0,0.47,0.4831,-0.0084,F5 ML,,3-0,,,edge=-0.0084 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365828,2250254,2026-04-15,f5_ml_home,f5_ml_home,LOSS,LOSS,0,0,0.37,0.5169,-0.1504,F5 ML,,3-0,,,edge=-0.1504 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641839,2250254,2026-04-15,f5_over,,LOSS,LOSS,0,,0.44,,-0.1058,F5 O4.5,4.5,3-0,,,p=0.44 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365830,2250254,2026-04-15,f5_rl_home,f5_rl_home,LOSS,LOSS,0,0,0.43,0.4939,-0.0591,-0.5,-0.5,3-0,,,edge=-0.0591 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641840,2250254,2026-04-15,f5_under,,WIN,WIN,1,,0.56,,0.1058,F5 U4.5,4.5,3-0,,,p=0.56 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365709,2250255,2026-04-15,f5_ml_away,f5_ml_away,WIN,WIN,1,0,0.42,0.5902,-0.1712,F5 ML,,1-0,,,edge=-0.1712 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641843,2250255,2026-04-15,f5_over,,LOSS,LOSS,0,,0.59,,0.1267,F5 O4.5,4.5,1-0,,,p=0.59 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365711,2250255,2026-04-15,f5_rl_away,f5_rl_away,WIN,WIN,1,0,0.49,0.5084,-0.0158,-0.5,-0.5,1-0,,,edge=-0.0158 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641844,2250255,2026-04-15,f5_under,,WIN,WIN,1,,0.41,,-0.1267,F5 U4.5,4.5,1-0,,,p=0.41 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365672,2250256,2026-04-15,f5_ml_home,f5_ml_home,WIN,WIN,1,0,0.42,0.6048,-0.1831,F5 ML,,1-3,,,edge=-0.1831 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641847,2250256,2026-04-15,f5_over,,LOSS,LOSS,0,,0.47,,-0.0401,F5 O4.5,4.5,1-3,,,p=0.47 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365674,2250256,2026-04-15,f5_rl_home,f5_rl_home,WIN,WIN,1,0,0.5,0.5123,-0.0123,-0.5,-0.5,1-3,,,edge=-0.0123 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641848,2250256,2026-04-15,f5_under,,WIN,WIN,1,,0.53,,0.0401,F5 U4.5,4.5,1-3,,,p=0.53 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365685,2250257,2026-04-15,f5_ml_away,f5_ml_away,WIN,WIN,1,0,0.41,0.4958,-0.0875,F5 ML,,6-0,,,edge=-0.0875 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365684,2250257,2026-04-15,f5_ml_home,f5_ml_home,LOSS,LOSS,0,0,0.43,0.5042,-0.0755,F5 ML,,6-0,,,edge=-0.0755 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641851,2250257,2026-04-15,f5_over,,WIN,WIN,1,,0.42,,-0.0494,F5 O4.5,4.5,6-0,,,p=0.42 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365687,2250257,2026-04-15,f5_rl_away,f5_rl_away,WIN,WIN,1,0,0.49,0.5829,-0.0951,0.5,0.5,6-0,,,edge=-0.0951 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641852,2250257,2026-04-15,f5_under,,LOSS,LOSS,0,,0.58,,0.0494,F5 U4.5,4.5,6-0,,,p=0.58 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365697,2250258,2026-04-15,f5_ml_away,f5_ml_away,PUSH,PUSH,,0,0.4,0.4873,-0.0829,F5 ML,,2-2,,,edge=-0.0829 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365696,2250258,2026-04-15,f5_ml_home,f5_ml_home,PUSH,PUSH,,0,0.45,0.5127,-0.0603,F5 ML,,2-2,,,edge=-0.0603 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641855,2250258,2026-04-15,f5_over,,LOSS,LOSS,0,,0.46,,-0.0094,F5 O5.5,5.5,2-2,,,p=0.46 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365699,2250258,2026-04-15,f5_rl_away,f5_rl_away,WIN,WIN,1,0,0.47,0.5608,-0.0891,0.5,0.5,2-2,,,edge=-0.0891 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641856,2250258,2026-04-15,f5_under,,WIN,WIN,1,,0.54,,0.0094,F5 U5.5,5.5,2-2,,,p=0.54 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365660,2250259,2026-04-15,f5_ml_home,f5_ml_home,WIN,WIN,1,0,0.46,0.6324,-0.1769,F5 ML,,1-2,,,edge=-0.1769 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641799,2250259,2026-04-15,f5_over,,LOSS,LOSS,0,,0.41,,-0.0292,F5 O4.5,4.5,1-2,,,p=0.41 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365663,2250259,2026-04-15,f5_rl_away,f5_rl_away,LOSS,LOSS,0,0,0.45,0.4653,-0.0108,0.5,0.5,1-2,,,edge=-0.0108 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641800,2250259,2026-04-15,f5_under,,WIN,WIN,1,,0.59,,0.0292,F5 U4.5,4.5,1-2,,,p=0.59 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
366033,2250271,2026-04-17,f5_ml_away,f5_ml_away,PUSH,PUSH,,0,0.42,0.4509,-0.0357,F5 ML,,0-0,,,edge=-0.0357 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
366032,2250271,2026-04-17,f5_ml_home,f5_ml_home,PUSH,PUSH,,0,0.42,0.5491,-0.1307,F5 ML,,0-0,,,edge=-0.1307 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641903,2250271,2026-04-17,f5_over,,LOSS,LOSS,0,,0.39,,-0.0885,F5 O4.5,4.5,0-0,,,p=0.39 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
366035,2250271,2026-04-17,f5_rl_away,f5_rl_away,WIN,WIN,1,0,0.5,0.5396,-0.0421,0.5,0.5,0-0,,,edge=-0.0421 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641904,2250271,2026-04-17,f5_under,,WIN,WIN,1,,0.61,,0.0885,F5 U4.5,4.5,0-0,,,,WARN:actioned-conf0,,,v2026-full-audit-1.0,
366045,2250272,2026-04-17,f5_ml_away,f5_ml_away,WIN,WIN,1,0,0.48,0.5127,-0.0289,F5 ML,,7-0,,,edge=-0.0289 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
366044,2250272,2026-04-17,f5_ml_home,f5_ml_home,LOSS,LOSS,0,0,0.37,0.4873,-0.1169,F5 ML,,7-0,,,edge=-0.1169 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641907,2250272,2026-04-17,f5_over,,WIN,WIN,1,,0.43,,-0.0394,F5 O5.5,5.5,7-0,,,p=0.43 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
366046,2250272,2026-04-17,f5_rl_home,f5_rl_home,LOSS,LOSS,0,0,0.43,0.5572,-0.1243,0.5,0.5,7-0,,,edge=-0.1243 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641908,2250272,2026-04-17,f5_under,,LOSS,LOSS,0,,0.57,,0.0394,F5 U5.5,5.5,7-0,,,p=0.57 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
366057,2250273,2026-04-17,f5_ml_away,f5_ml_away,WIN,WIN,1,0,0.43,0.5915,-0.1593,F5 ML,,8-3,,,edge=-0.1593 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641915,2250273,2026-04-17,f5_over,,WIN,WIN,1,,0.49,,0.0247,F5 O4.5,4.5,8-3,,,p=0.49 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
366058,2250273,2026-04-17,f5_rl_home,f5_rl_home,LOSS,LOSS,0,0,0.49,0.5,-0.0098,0.5,0.5,8-3,,,edge=-0.0098 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641916,2250273,2026-04-17,f5_under,,LOSS,LOSS,0,,0.51,,-0.0247,F5 U4.5,4.5,8-3,,,p=0.51 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
366069,2250274,2026-04-17,f5_ml_away,f5_ml_away,LOSS,LOSS,0,0,0.4,0.4433,-0.0433,F5 ML,,0-1,,,edge=-0.0433 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
366068,2250274,2026-04-17,f5_ml_home,f5_ml_home,WIN,WIN,1,0,0.44,0.5567,-0.1204,F5 ML,,0-1,,,edge=-0.1204 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641911,2250274,2026-04-17,f5_over,,LOSS,LOSS,0,,0.41,,-0.09,F5 O4.5,4.5,0-1,,,p=0.41 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
366071,2250274,2026-04-17,f5_rl_away,f5_rl_away,LOSS,LOSS,0,0,0.48,0.5306,-0.0521,0.5,0.5,0-1,,,edge=-0.0521 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641912,2250274,2026-04-17,f5_under,,WIN,WIN,1,,0.59,,0.09,F5 U4.5,4.5,0-1,,,p=0.59 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
366081,2250275,2026-04-17,f5_ml_away,f5_ml_away,LOSS,LOSS,0,0,0.37,0.3855,-0.0199,F5 ML,,0-2,,,edge=-0.0199 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
366080,2250275,2026-04-17,f5_ml_home,f5_ml_home,WIN,WIN,1,0,0.49,0.6145,-0.127,F5 ML,,0-2,,,edge=-0.127 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641919,2250275,2026-04-17,f5_over,,LOSS,LOSS,0,,0.54,,0.0796,F5 O4.5,4.5,0-2,,,p=0.54 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
366083,2250275,2026-04-17,f5_rl_away,f5_rl_away,LOSS,LOSS,0,0,0.43,0.4836,-0.0544,0.5,0.5,0-2,,,edge=-0.0544 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641920,2250275,2026-04-17,f5_under,,WIN,WIN,1,,0.46,,-0.0796,F5 U4.5,4.5,0-2,,,p=0.46 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
366105,2250276,2026-04-17,f5_ml_away,f5_ml_away,WIN,WIN,1,0,0.43,0.4958,-0.0647,F5 ML,,3-1,,,edge=-0.0647 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
366104,2250276,2026-04-17,f5_ml_home,f5_ml_home,LOSS,LOSS,0,0,0.41,0.5042,-0.0948,F5 ML,,3-1,,,edge=-0.0948 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641923,2250276,2026-04-17,f5_over,,LOSS,LOSS,0,,0.44,,-0.0335,F5 O4.5,4.5,3-1,,,p=0.44 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
366107,2250276,2026-04-17,f5_rl_away,f5_rl_away,WIN,WIN,1,0,0.51,0.5774,-0.0652,0.5,0.5,3-1,,,edge=-0.0652 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641924,2250276,2026-04-17,f5_under,,WIN,WIN,1,,0.56,,0.0335,F5 U4.5,4.5,3-1,,,p=0.56 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
366117,2250277,2026-04-17,f5_ml_away,f5_ml_away,PUSH,PUSH,,0,0.44,0.4604,-0.02,F5 ML,,0-0,,,edge=-0.02 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
366116,2250277,2026-04-17,f5_ml_home,f5_ml_home,PUSH,PUSH,,0,0.41,0.5396,-0.1304,F5 ML,,0-0,,,edge=-0.1304 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641927,2250277,2026-04-17,f5_over,,LOSS,LOSS,0,,0.58,,0.1334,F5 O4.5,4.5,0-0,,,p=0.58 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
366119,2250277,2026-04-17,f5_rl_away,f5_rl_away,WIN,WIN,1,0,0.52,0.5482,-0.029,0.5,0.5,0-0,,,edge=-0.029 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641928,2250277,2026-04-17,f5_under,,WIN,WIN,1,,0.42,,-0.1334,F5 U4.5,4.5,0-0,,,p=0.42 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
366129,2250278,2026-04-17,f5_ml_away,f5_ml_away,WIN,WIN,1,0,0.44,0.4789,-0.0342,F5 ML,,4-3,,,edge=-0.0342 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
366128,2250278,2026-04-17,f5_ml_home,f5_ml_home,LOSS,LOSS,0,0,0.4,0.5211,-0.1221,F5 ML,,4-3,,,edge=-0.1221 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641931,2250278,2026-04-17,f5_over,,WIN,WIN,1,,0.41,,-0.1165,F5 O4.5,4.5,4-3,,,p=0.41 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
366131,2250278,2026-04-17,f5_rl_away,f5_rl_away,WIN,WIN,1,0,0.53,0.5534,-0.0273,0.5,0.5,4-3,,,edge=-0.0273 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641932,2250278,2026-04-17,f5_under,,LOSS,LOSS,0,,0.59,,0.1165,F5 U4.5,4.5,4-3,,,p=0.59 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365972,2250279,2026-04-17,f5_ml_home,f5_ml_home,LOSS,LOSS,0,0,0.42,0.6298,-0.2051,F5 ML,,2-1,,,edge=-0.2051 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641935,2250279,2026-04-17,f5_over,,LOSS,LOSS,0,,0.52,,0.0547,F5 O4.5,4.5,2-1,,,p=0.52 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365974,2250279,2026-04-17,f5_rl_home,f5_rl_home,LOSS,LOSS,0,0,0.5,0.5347,-0.0347,-0.5,-0.5,2-1,,,edge=-0.0347 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641936,2250279,2026-04-17,f5_under,,WIN,WIN,1,,0.48,,-0.0547,F5 U4.5,4.5,2-1,,,p=0.48 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
366093,2250280,2026-04-17,f5_ml_away,f5_ml_away,WIN,WIN,1,0,0.57,0.7041,-0.1297,F5 ML,,7-1,,,edge=-0.1297 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
366092,2250280,2026-04-17,f5_ml_home,f5_ml_home,LOSS,LOSS,0,0,0.29,0.2959,-0.0043,F5 ML,,7-1,,,edge=-0.0043 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641939,2250280,2026-04-17,f5_over,,WIN,WIN,1,,0.51,,0.008,F5 O4.5,4.5,7-1,,,p=0.51 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
366094,2250280,2026-04-17,f5_rl_home,f5_rl_home,LOSS,LOSS,0,0,0.34,0.5306,-0.1939,1.5,1.5,7-1,,,edge=-0.1939 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641940,2250280,2026-04-17,f5_under,,LOSS,LOSS,0,,0.49,,-0.008,F5 U4.5,4.5,7-1,,,p=0.49 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365960,2250281,2026-04-17,f5_ml_home,f5_ml_home,WIN,WIN,1,0,0.4,0.6048,-0.2084,F5 ML,,0-8,,,edge=-0.2084 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641943,2250281,2026-04-17,f5_over,,WIN,WIN,1,,0.49,,-0.0223,F5 O4.5,4.5,0-8,,,p=0.49 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365962,2250281,2026-04-17,f5_rl_home,f5_rl_home,WIN,WIN,1,0,0.47,0.5123,-0.045,-0.5,-0.5,0-8,,,edge=-0.045 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641944,2250281,2026-04-17,f5_under,,LOSS,LOSS,0,,0.51,,0.0223,F5 U4.5,4.5,0-8,,,p=0.51 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365985,2250282,2026-04-17,f5_ml_away,f5_ml_away,WIN,WIN,1,0,0.4,0.4789,-0.0744,F5 ML,,2-0,,,edge=-0.0744 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365984,2250282,2026-04-17,f5_ml_home,f5_ml_home,LOSS,LOSS,0,0,0.42,0.5211,-0.0975,F5 ML,,2-0,,,edge=-0.0975 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641947,2250282,2026-04-17,f5_over,,LOSS,LOSS,0,,0.49,,0.0165,F5 O3.5,3.5,2-0,,,p=0.49 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365987,2250282,2026-04-17,f5_rl_away,f5_rl_away,WIN,WIN,1,0,0.49,0.5829,-0.0951,0.5,0.5,2-0,,,edge=-0.0951 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641948,2250282,2026-04-17,f5_under,,WIN,WIN,1,,0.51,,-0.0165,F5 U3.5,3.5,2-0,,,p=0.51 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365997,2250283,2026-04-17,f5_ml_away,f5_ml_away,WIN,WIN,1,0,0.41,0.4389,-0.03,F5 ML,,5-1,,,edge=-0.03 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365996,2250283,2026-04-17,f5_ml_home,f5_ml_home,LOSS,LOSS,0,0,0.44,0.5611,-0.1168,F5 ML,,5-1,,,edge=-0.1168 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641951,2250283,2026-04-17,f5_over,,WIN,WIN,1,,0.49,,0.0434,F5 O5.5,5.5,5-1,,,p=0.49 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
365999,2250283,2026-04-17,f5_rl_away,f5_rl_away,WIN,WIN,1,0,0.48,0.5188,-0.0403,0.5,0.5,5-1,,,edge=-0.0403 thresh=0.05 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641952,2250283,2026-04-17,f5_under,,LOSS,LOSS,0,,0.51,,-0.0434,F5 U5.5,5.5,5-1,,,p=0.51 actioned=true,WARN:actioned-conf0,,,v2026-full-audit-1.0,
641959,2250284,2026-04-18,f5_over,,NO_ACTION,,,,0.54,,,,,0-7,,,,WARN:noaction-conf1,bookOdds=null,,v2026-full-audit-1.0,
641960,2250284,2026-04-18,f5_under,,NO_ACTION,,,,0.46,,,,,0-7,,,,WARN:noaction-conf1,bookOdds=null,,v2026-full-audit-1.0,
641963,2250285,2026-04-18,f5_over,,NO_ACTION,,,,0.59,,,,,2-4,,,,WARN:noaction-conf1,bookOdds=null,,v2026-full-audit-1.0,
641964,2250285,2026-04-18,f5_under,,NO_ACTION,,,,0.41,,,,,2-4,,,,WARN:noaction-conf1,bookOdds=null,,v2026-full-audit-1.0,
641967,2250286,2026-04-18,f5_over,,NO_ACTION,,,,0.41,,,,,1-1,,,,WARN:noaction-conf1,bookOdds=null,,v2026-full-audit-1.0,
641968,2250286,2026-04-18,f5_under,,NO_ACTION,,,,0.59,,,,,1-1,,,,WARN:noaction-conf1,bookOdds=null,,v2026-full-audit-1.0,
641971,2250287,2026-04-18,f5_over,,NO_ACTION,,,,0.4,,,,,3-5,,,,WARN:noaction-conf1,bookOdds=null,,v2026-full-audit-1.0,
